"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1452","#Pray_for_Nesamani https://t.co/hLvKOOJs5S",FALSE,1,NA,2019-05-31 06:57:19,FALSE,NA,"1134353144362569728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","razi_kdnl",0,FALSE,FALSE,NA,NA
"1453","@PonnaarrBJP @narendramodi #Pray_For_Nesamani #PrayforNaesamani",FALSE,0,"PonnaarrBJP",2019-05-31 06:56:57,FALSE,"1134132304266141698","1134353050951331840","861656581","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vetriveanthan",0,FALSE,FALSE,NA,NA
"1454","RT @Troll_Cinema: <U+0001F603><U+0001F602> #Pray_For_Nesamani

#FriendsOnSunTV @SunTV #Nesamani https://t.co/hP7UhjyPls",FALSE,0,NA,2019-05-31 06:56:53,FALSE,NA,"1134353035780427776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vijaydhanush142",38,TRUE,FALSE,NA,NA
"1455","RT @news7tamil: #WEBEXCLUSIVE

“<U+0B9F><U+0BC0> <U+0B95><U+0BC1><U+0B9F><U+0BBF><U+0B95><U+0BCD><U+0B95><U+0BBF><U+0BB1> <U+0B95><U+0BC7><U+0BAA><U+0BCD><U+0BB2> <U+0BAA><U+0BCB><U+0B9F><U+0BCD><U+0B9F> <U+0BAA><U+0BCB><U+0BB8><U+0BCD><U+0B9F><U+0BCD>, World Level <U+0B9F><U+0BCD><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BBE><U+0B95><U+0BC1><U+0BAE><U+0BCD><U+0BA9><U+0BC1> <U+0BA8><U+0BC6><U+0BA9><U+0B9A><U+0BCD><U+0B9A><U+0BC1><U+0BAA><U+0BCD><U+0BAA><U+0BBE><U+0B95><U+0BCD><U+0B95><U+0BB5><U+0BC7> <U+0B87><U+0BB2><U+0BCD><U+0BB2>...!”

<U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0BAA><U+0BBF><U+0BB0><U+0BBE><U+0BB0><U+0BCD><U+0BA4><U+0BCD>…",FALSE,0,NA,2019-05-31 06:56:53,FALSE,NA,"1134353034262327297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ziyard20",1120,TRUE,FALSE,NA,NA
"1456","RT @news7tamil: <U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF><U+0BAF><U+0BC8> <U+0B9A><U+0BC1><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BAF><U+0BB2><U+0BBE><U+0BB2><U+0BCD> <U+0BA4><U+0BBE><U+0B95><U+0BCD><U+0B95><U+0BBF><U+0BAF> <U+0B95><U+0BBF><U+0BB0><U+0BC1><U+0BB7><U+0BCD><U+0BA3><U+0BAE><U+0BC2><U+0BB0><U+0BCD><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BAF><U+0BC8> <U+0BB5><U+0BA3><U+0BCD><U+0BAE><U+0BC8><U+0BAF><U+0BBE><U+0B95> <U+0B95><U+0BA3><U+0BCD><U+0B9F><U+0BBF><U+0BA4><U+0BCD><U+0BA4><U+0BC1> <U+0BAE><U+0BA4><U+0BC1><U+0BB0><U+0BC8><U+0BAF><U+0BBF><U+0BB2><U+0BCD> <U+0BAA><U+0BCB><U+0BB8><U+0BCD><U+0B9F><U+0BB0><U+0BCD> <U+0B92><U+0B9F><U+0BCD><U+0B9F><U+0BBF><U+0BAF> <U+0B87><U+0BB3><U+0BC8><U+0B9E><U+0BB0><U+0BCD><U+0B95><U+0BB3><U+0BCD>!

https://t.co/5wMBD3F…",FALSE,0,NA,2019-05-31 06:56:52,FALSE,NA,"1134353032999686145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjithAj50221535",224,TRUE,FALSE,NA,NA
"1457","RT @SeshanSharma: <U+270C>vadivel sir is cured perfectly 
now #Nesamani 
#Pray_for_Nesamani 
plzzzz make this to hydrocarbon
also that is a cancer…",FALSE,0,NA,2019-05-31 06:56:36,FALSE,NA,"1134352964695412736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AbinovHr",10,TRUE,FALSE,NA,NA
"1458","RT @mythili_br: Explined #Pray_for_Nesamani

                   <U+0001F633>     ahh aiyooo!!
                   / ¦\
                    /  \ 
+-++-+…",FALSE,0,NA,2019-05-31 06:56:28,FALSE,NA,"1134352928326553600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shri_says",352,TRUE,FALSE,NA,NA
"1459","RT @DarbarMovie: From Bollywood Actors to Politicians.

Everyone Wants a Pic With #Thalaivar

#ModiSwearingIn #Pray_For_Nesamani https://t.…",FALSE,0,NA,2019-05-31 06:56:15,FALSE,NA,"1134352874249437185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chammubabblu",20,TRUE,FALSE,NA,NA
"1460","@HRajaBJP #PrayforNaesamani  #Pray_For_Nesamani",FALSE,1,"HRajaBJP",2019-05-31 06:56:10,FALSE,"1134068567358312450","1134352852724244481","3306088051","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vetriveanthan",0,FALSE,FALSE,NA,NA
"1461","RT @chandrarsrikant: We should prefix Contractor to our handles as a mark of solidarity and respect for #Nesamani. Like Chowkidar. #Pray_fo…",FALSE,0,NA,2019-05-31 06:55:47,FALSE,NA,"1134352758943956992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haque707",315,TRUE,FALSE,NA,NA
"1462","RT @StarSportsTamil: <U+0B95><U+0BBE><U+0BA9><U+0BCD><U+0B9F><U+0BB0><U+0BBE><U+0B95><U+0BCD><U+0B9F><U+0BB0><U+0BCD> #Nesamani,  <U+0B89><U+0B9F><U+0BAE><U+0BCD><U+0BAA><U+0BC1> <U+0B9A><U+0BB0><U+0BBF> <U+0B87><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE> <U+0BAA><U+0BCB><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BBE><U+0BAA><U+0BCD><U+0BB2>, #CricketOdaCrown <U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BBE> <U+0B9A><U+0BB0><U+0BBF> <U+0B86><U+0B95><U+0BBF><U+0B9F><U+0BC1><U+0BB5><U+0BBE><U+0BAA><U+0BCD><U+0BB2>..!

<U+0B85><U+0BA4><U+0BA9><U+0BBE><U+0BB2> <U+0001F3C6><U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD>…",FALSE,0,NA,2019-05-31 06:55:23,FALSE,NA,"1134352657630486529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gruz_antony",1124,TRUE,FALSE,NA,NA
"1463","RT @AravindhanRec: #Nesamani #Pray_for_Neasamani #Pray_For_Nesamani #<U+0BAF><U+0BBE><U+0BB0><U+0BCD><U+0B87><U+0BB5><U+0BB0><U+0BCD><U+0BA4><U+0BCD><U+0BA4><U+0BC6><U+0BB1><U+0BBF><U+0BAF><U+0BC1><U+0BAE><U+0BBE> <U+0BAE><U+0BC1><U+0B9F><U+0BBF><U+0BA8><U+0BCD><U+0BA4><U+0BBE><U+0BB2><U+0BCD> <U+0BA8><U+0BB2><U+0BCD><U+0BB2><U+0BA4><U+0BC8> <U+0BAA><U+0B95><U+0BBF><U+0BB0><U+0BC1><U+0B99><U+0BCD><U+0B95><U+0BB3><U+0BCD> https://t.co/cOvn6AK1hS",FALSE,0,NA,2019-05-31 06:55:01,FALSE,NA,"1134352564227493889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ram_twitss",73,TRUE,FALSE,NA,NA
"1464","RT @mythili_br: Explined #Pray_for_Nesamani

                   <U+0001F633>     ahh aiyooo!!
                   / ¦\
                    /  \ 
+-++-+…",FALSE,0,NA,2019-05-31 06:54:54,FALSE,NA,"1134352536461238272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shreyasbhat",352,TRUE,FALSE,NA,NA
"1465","Prayers from Sri Lanka <U+0001F64F><U+2764><U+FE0F>
. 
#PrayForNesamani #Pray_For_Nesamani
#Nesamani https://t.co/JQYXqan7Qz",FALSE,18,NA,2019-05-31 06:54:54,FALSE,NA,"1134352535391621120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cocoveranda",5,FALSE,FALSE,NA,NA
"1466","RT @kavithazahir: #Nesamani asks #WhereIsMugilan ? 

#Pray_for_Nesamani but also ask #<U+0BAE><U+0BC1><U+0B95><U+0BBF><U+0BB2><U+0BA9><U+0BCD>_<U+0B8E><U+0B99><U+0BCD><U+0B95><U+0BC7> 
#Pray_for_Neasamani https://t.co/AtUnV…",FALSE,0,NA,2019-05-31 06:54:49,FALSE,NA,"1134352513409331201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkashMahadev004",98,TRUE,FALSE,NA,NA
"1467","#Pray_For_Nesamani<U+0001F64F><U+0001F64F><U+0001F64F>",FALSE,0,NA,2019-05-31 06:54:45,FALSE,NA,"1134352499614203905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sunilnarayana08",0,FALSE,FALSE,NA,NA
"1468","#<U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF> #<U+0B95><U+0BC1><U+0BB7><U+0BCD><U+0BAA><U+0BC2> <U+0B87><U+0B9F><U+0BC8><U+0BAF><U+0BC7> <U+0B95><U+0BB3><U+0BCD><U+0BB3> <U+0B95><U+0BBE><U+0BA4><U+0BB2><U+0BCD> <U+0BB5><U+0BC6><U+0BB3><U+0BBF><U+0BAF><U+0BBE><U+0BA9><U+0BA4><U+0BC1> <U+0B85><U+0BA4><U+0BBF><U+0BB0><U+0BCD><U+0B9A><U+0BCD><U+0B9A><U+0BBF> <U+0B9A><U+0BBF><U+0B9A><U+0BBF><U+0B9F><U+0BBF><U+0BB5><U+0BBF> <U+0B95><U+0BC7><U+0BAE><U+0BB0><U+0BBE> <U+0B95><U+0BBE><U+0B9F><U+0BCD><U+0B9A><U+0BBF>
#Kushboo_Nesamani
#Nesamani_Kushboo… https://t.co/qFPdeq2wRV",FALSE,0,NA,2019-05-31 06:54:43,TRUE,NA,"1134352488398671873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","valkaipadam",0,FALSE,FALSE,NA,NA
"1469","RT @KathirNews: <U+0B8E><U+0BB8><U+0BCD>.<U+0B86><U+0BB0><U+0BCD>.<U+0B8E><U+0BAE><U+0BCD> <U+0BAA><U+0BB2><U+0BCD><U+0B95><U+0BB2><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BB4><U+0B95> <U+0BA4><U+0BB1><U+0BCD><U+0B95><U+0BCA><U+0BB2><U+0BC8> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0BA4><U+0BBF><U+0B95><U+0BB3><U+0BC8> <U+0BAE><U+0BB1><U+0BC8><U+0B95><U+0BCD><U+0B95> <U+0BA4><U+0BBE><U+0BA9><U+0BCD> #Pray_For_Nesamani <U+0BB9><U+0BC7><U+0BB7><U+0BCD> <U+0B9F><U+0BC7><U+0B95><U+0BC8> <U+0B9F><U+0BCD><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BCD> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0B95><U+0BBF><U+0BA9><U+0BCD><U+0BB1><U+0BA9><U+0BB0><U+0BBE> <U+0BAA><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BB0><U+0BBF><U+0B95><U+0BC8><U+0BAF><U+0BBE><U+0BB3><U+0BB0><U+0BCD><U+0B95><U+0BB3><U+0BCD>…",FALSE,0,NA,2019-05-31 06:54:43,FALSE,NA,"1134352487849156608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CivilSaravanan_",153,TRUE,FALSE,NA,NA
"1470","RT @StarSportsTamil: <U+0B95><U+0BBE><U+0BA9><U+0BCD><U+0B9F><U+0BB0><U+0BBE><U+0B95><U+0BCD><U+0B9F><U+0BB0><U+0BCD> #Nesamani,  <U+0B89><U+0B9F><U+0BAE><U+0BCD><U+0BAA><U+0BC1> <U+0B9A><U+0BB0><U+0BBF> <U+0B87><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE> <U+0BAA><U+0BCB><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BBE><U+0BAA><U+0BCD><U+0BB2>, #CricketOdaCrown <U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BBE> <U+0B9A><U+0BB0><U+0BBF> <U+0B86><U+0B95><U+0BBF><U+0B9F><U+0BC1><U+0BB5><U+0BBE><U+0BAA><U+0BCD><U+0BB2>..!

<U+0B85><U+0BA4><U+0BA9><U+0BBE><U+0BB2> <U+0001F3C6><U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD>…",FALSE,0,NA,2019-05-31 06:54:07,FALSE,NA,"1134352339261804544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajithku99967920",1124,TRUE,FALSE,NA,NA
"1471","RT @Troll_Cinema: #Pray_For_Nesamani

<U+0B92><U+0BB0><U+0BC1> <U+0BAA><U+0B9F><U+0BA4><U+0BCD><U+0BA4><U+0BCB><U+0B9F> <U+0B9A><U+0BC0><U+0BA9><U+0BCD> <U+0B87><U+0BA9><U+0BCD><U+0BA9><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0B87><U+0BA8><U+0BCD><U+0BA4><U+0BBF><U+0BAF> <U+0B85><U+0BB3><U+0BB5><U+0BBF><U+0BB2><U+0BCD> <U+0B9F><U+0BCD><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BCD> <U+0B86><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BC1><U+0BAF><U+0BBF><U+0BB0><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1>.

<U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0BC7><U+0BB2><U+0BC1> <U+0B9A><U+0BCA><U+0BA9><U+0BCD><U+0BA9><U+0BA4><U+0BC1> <U+0BAA><U+0BCB><U+0BB2>,

""<U+0BA8><U+0BAE><U+0BCD><U+0BAE> <U+0B87><U+0BA9><U+0BCD><U+0BA9><U+0BC1>…",FALSE,0,NA,2019-05-31 06:53:43,FALSE,NA,"1134352236379746304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VikramKarthi46",1169,TRUE,FALSE,NA,NA
"1472","RT @unmutemusiccrew: #NGK #AnbaePeranbae #remix #Pray_for_Naesamani #Pray_For_Nesamani https://t.co/KeNcnBF06u",FALSE,0,NA,2019-05-31 06:52:34,FALSE,NA,"1134351949480939520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Keerthan96DK",2,TRUE,FALSE,NA,NA
"1473","We #Nesamaniarmy shall give our voice for Social Justice and People's welfare #Nesamani #Pray_For_Nesamani",FALSE,0,NA,2019-05-31 06:52:24,FALSE,NA,"1134351908791934977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","praveenkrr",0,FALSE,FALSE,NA,NA
"1474","@KiaMotorsIN Did #ContractorNeasamani inspired you?  #Pray_for_Nesamani",FALSE,0,"KiaMotorsIN",2019-05-31 06:52:18,FALSE,"1130043281692418048","1134351881185005569","943347468066082816","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mukeshprince28",0,FALSE,FALSE,NA,NA
"1475","@PrimeVideoIN @jaiponting10 #Pray_For_Nesamani 

#Pray_For_LasarElayappan 

<U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F>",FALSE,0,"PrimeVideoIN",2019-05-31 06:51:38,FALSE,"1134037086120611840","1134351714855792642","758172291754823680","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","urztruly_naveen",0,FALSE,FALSE,NA,NA
"1476","RT @Troll_Cinema: <U+0001F603><U+0001F602> #Pray_For_Nesamani

#FriendsOnSunTV @SunTV #Nesamani https://t.co/hP7UhjyPls",FALSE,0,NA,2019-05-31 06:50:13,FALSE,NA,"1134351357178068993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SkDon58860964",38,TRUE,FALSE,NA,NA
"1477","RT @Mathi79914650: @ezhilandentist @HRajaBJP https://t.co/iGJyr0pKKo

#Pray_For_Nesamani",FALSE,0,NA,2019-05-31 06:49:04,FALSE,NA,"1134351066986770434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ezhilandentist",2,TRUE,FALSE,NA,NA
"1478","RT @CCTPolice_Alert: Prayers work, Helmets work better #pray_for_nesamani #nesamani #wearhelmets #follow_traffic_rules https://t.co/PTUjKmT…",FALSE,0,NA,2019-05-31 06:48:53,FALSE,NA,"1134351023324057601",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MumtazArmy_Offl",566,TRUE,FALSE,NA,NA
"1479","RT @MoorthiMuniraj: How civil engineer see this incident at our various angles. #Pray_For_Nesamani https://t.co/aUEoLrUcgP",FALSE,0,NA,2019-05-31 06:48:50,FALSE,NA,"1134351011407994881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Uccahisrava",26,TRUE,FALSE,NA,NA
"1480","RT @TrollNegativity: #NGK reviews be like <U+0001F602><U+0001F602><U+0001F602> #NGKReview 

#Pray_for_Neasamani #Pray_For_NGK #Nesamani #Pray_For_Nesamani https://t.co/JLjU…",FALSE,0,NA,2019-05-31 06:48:49,FALSE,NA,"1134351004080545793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gobinat37049970",98,TRUE,FALSE,NA,NA
"1481","RT @TrollNegativity: #NGK reviews be like <U+0001F602><U+0001F602><U+0001F602> #NGKReview 

#Pray_for_Neasamani #Pray_For_NGK #Nesamani #Pray_For_Nesamani https://t.co/JLjU…",FALSE,0,NA,2019-05-31 06:48:27,FALSE,NA,"1134350913546514432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jvinodh_vino",98,TRUE,FALSE,NA,NA
"1482","RT @TrollNegativity: #NGK reviews be like <U+0001F602><U+0001F602><U+0001F602> #NGKReview 

#Pray_for_Neasamani #Pray_For_NGK #Nesamani #Pray_For_Nesamani https://t.co/JLjU…",FALSE,0,NA,2019-05-31 06:48:26,FALSE,NA,"1134350909398343680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sudharsan545",98,TRUE,FALSE,NA,NA
"1483","RT @TamilTheHindu: '<U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF>' <U+0B95><U+0BA4><U+0BBE><U+0BAA><U+0BBE><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BB0><U+0BA4><U+0BCD><U+0BA4><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0BB5><U+0BB0><U+0BB5><U+0BC7><U+0BB1><U+0BCD><U+0BAA><U+0BC1>: <U+0B9A><U+0BA9><U+0BCD> <U+0B9F><U+0BBF><U+0BB5><U+0BBF><U+0BAF><U+0BBF><U+0BB2><U+0BCD> <U+0B92><U+0BB3><U+0BBF><U+0BAA><U+0BB0><U+0BAA><U+0BCD><U+0BAA><U+0BBE><U+0B95><U+0BBF><U+0BB1><U+0BA4><U+0BC1> ’<U+0BAA><U+0BBF><U+0BB0><U+0BA3><U+0BCD><U+0B9F><U+0BCD><U+0BB8><U+0BCD>’ #PrayforNaesamani #PrayForNesamani #SunTV…",FALSE,0,NA,2019-05-31 06:48:22,FALSE,NA,"1134350891178348545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","praveenkrr",19,TRUE,FALSE,NA,NA
"1484","RT @karthikvicky18: The best<U+0001F44C><U+0001F923> #Pray_for_Neasamani

Get well soon #Nesamani <U+0001F64F>

That music.. <U+0001F64F> 

#Pray_for_Neasamani 
#Pray_For_Nesamani 
#p…",FALSE,0,NA,2019-05-31 06:48:12,FALSE,NA,"1134350848878882816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","24ebeac931a9406",12,TRUE,FALSE,NA,NA
"1485","RT @Troll_Cinema: <U+0BA8><U+0BB2><U+0BCD><U+0BB2><U+0BBE> <U+0BB5><U+0BBF><U+0BAF><U+0BBE><U+0BAA><U+0BBE><U+0BB0><U+0BAE><U+0BCD> <U+0BB5><U+0BC7><U+0BB1> <U+0BAA><U+0BBE><U+0BB0><U+0BCD><U+0B95><U+0BCD><U+0B95><U+0BC1><U+0BB1><U+0BBE><U+0BA9><U+0BC1><U+0B99><U+0BCD><U+0B95> <U+0B87><U+0BA4><U+0BC1><U+0BB2> <U+0001F602><U+0001F602> #Pray_For_Nesamani #Nesamani https://t.co/QMlKGMEEAD",FALSE,0,NA,2019-05-31 06:47:40,FALSE,NA,"1134350715533402112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vedagaj24021998",104,TRUE,FALSE,NA,NA
"1486","RT @CCTPolice_Alert: Prayers work, Helmets work better #pray_for_nesamani #nesamani #wearhelmets #follow_traffic_rules https://t.co/PTUjKmT…",FALSE,0,NA,2019-05-31 06:47:02,FALSE,NA,"1134350558280671232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RockSur52030868",566,TRUE,FALSE,NA,NA
"1487","RT @StarSportsTamil: <U+0B95><U+0BBE><U+0BA9><U+0BCD><U+0B9F><U+0BB0><U+0BBE><U+0B95><U+0BCD><U+0B9F><U+0BB0><U+0BCD> #Nesamani,  <U+0B89><U+0B9F><U+0BAE><U+0BCD><U+0BAA><U+0BC1> <U+0B9A><U+0BB0><U+0BBF> <U+0B87><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE> <U+0BAA><U+0BCB><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BBE><U+0BAA><U+0BCD><U+0BB2>, #CricketOdaCrown <U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BBE> <U+0B9A><U+0BB0><U+0BBF> <U+0B86><U+0B95><U+0BBF><U+0B9F><U+0BC1><U+0BB5><U+0BBE><U+0BAA><U+0BCD><U+0BB2>..!

<U+0B85><U+0BA4><U+0BA9><U+0BBE><U+0BB2> <U+0001F3C6><U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD>…",FALSE,0,NA,2019-05-31 06:46:58,FALSE,NA,"1134350540144558080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dharman1982",1124,TRUE,FALSE,NA,NA
"1488","RT @news7tamil: #BIGNEWS

<U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF> <U+0BB9><U+0BC7><U+0BB7><U+0BCD><U+0B9F><U+0BC7><U+0B95><U+0BCD> <U+0B95><U+0BC1><U+0BB1><U+0BBF><U+0BA4><U+0BCD><U+0BA4><U+0BC1> <U+0BA8><U+0B9F><U+0BBF><U+0B95><U+0BB0><U+0BCD> <U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0BC7><U+0BB2><U+0BC1> <U+0BA8><U+0BBF><U+0BAF><U+0BC2><U+0BB8><U+0BCD>7 <U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0BAA><U+0BC7><U+0B9F><U+0BCD><U+0B9F><U+0BBF>!

https://t.co/5wMBD3FLqB | #Vadivelu | #Pray_Fo…",FALSE,0,NA,2019-05-31 06:46:19,FALSE,NA,"1134350376428232704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XavierJerard",760,TRUE,FALSE,NA,NA
"1489","#NGK #AnbaePeranbae #remix #Pray_for_Naesamani #Pray_For_Nesamani https://t.co/KeNcnBF06u",FALSE,3,NA,2019-05-31 06:46:10,FALSE,NA,"1134350336674525185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unmutemusiccrew",2,FALSE,FALSE,NA,NA
"1490","@harbhajan_singh #nesamani family meet #QueenElizabeth #Pray_For_Nesamani https://t.co/8cO0RZApT9",FALSE,1,"harbhajan_singh",2019-05-31 06:45:57,FALSE,NA,"1134350283587276800","92945681","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kumar2541980",1,FALSE,FALSE,NA,NA
"1491","RT @RedmiIndia: While the world prays for #Nesamani, we only wish he had a #RedmiNote7Pro. Hammers, walnuts and what not, #GorillaGlass5's…",FALSE,0,NA,2019-05-31 06:45:53,FALSE,NA,"1134350267791491072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kuldipsojitra1",553,TRUE,FALSE,NA,NA
"1492","RT @CCTPolice_Alert: Prayers work, Helmets work better #pray_for_nesamani #nesamani #wearhelmets #follow_traffic_rules https://t.co/PTUjKmT…",FALSE,0,NA,2019-05-31 06:45:41,FALSE,NA,"1134350215811485697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vijaypravin1998",566,TRUE,FALSE,NA,NA
"1493","RT @StarSportsTamil: <U+0B95><U+0BBE><U+0BA9><U+0BCD><U+0B9F><U+0BB0><U+0BBE><U+0B95><U+0BCD><U+0B9F><U+0BB0><U+0BCD> #Nesamani,  <U+0B89><U+0B9F><U+0BAE><U+0BCD><U+0BAA><U+0BC1> <U+0B9A><U+0BB0><U+0BBF> <U+0B87><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE> <U+0BAA><U+0BCB><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BBE><U+0BAA><U+0BCD><U+0BB2>, #CricketOdaCrown <U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BBE> <U+0B9A><U+0BB0><U+0BBF> <U+0B86><U+0B95><U+0BBF><U+0B9F><U+0BC1><U+0BB5><U+0BBE><U+0BAA><U+0BCD><U+0BB2>..!

<U+0B85><U+0BA4><U+0BA9><U+0BBE><U+0BB2> <U+0001F3C6><U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD>…",FALSE,0,NA,2019-05-31 06:45:22,FALSE,NA,"1134350136753000448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SUNDARPHARMACY",1124,TRUE,FALSE,NA,NA
